"LotArea","Neighborhood","OverallQuality","OverallCondition","YearBuilt","YearRemodeled","BuildingType","CentralAir","LivingArea","Bathrooms","Bedrooms","Fireplaces","SalePrice","YearSold","MonthSold","HasGarage"
609.8,"IDOTRR",4,6,1957,1980,"Single-family","Y",99.7,1,3,0,140.0,2007,8,1
562.9,"IDOTRR",5,9,1930,2007,"Single-family","Y",93.0,1,2,0,124.9,2007,11,1
517.2,"Crawfor",8,5,2006,2007,"Townhouse","Y",151.0,2,2,1,375.0,2007,10,1
441.2,"Crawfor",8,5,2006,2007,"Townhouse","Y",151.0,2,2,1,235.0,2007,12,1
1128.7,"Mitchel",6,6,1979,1979,"Single-family","Y",120.7,2,2,1,183.5,2007,1,1
700.4,"Mitchel",6,6,1978,1978,"Single-family","Y",84.7,1,2,1,156.0,2007,6,1
853.4,"Mitchel",6,5,1983,1983,"Single-family","Y",100.3,1,3,0,134.0,2007,6,1
928.9,"Mitchel",5,5,2002,2002,"Single-family","Y",129.3,2,3,1,215.0,2007,12,1
1195.0,"Mitchel",7,5,2002,2002,"Single-family","Y",130.9,1,1,1,245.0,2007,7,1
922.3,"Mitchel",7,5,1991,1992,"Single-family","Y",137.3,2,3,1,210.0,2007,5,1
812.8,"Mitchel",7,6,1975,1975,"Single-family","Y",85.3,1,3,0,148.0,2007,3,1
781.2,"Mitchel",6,6,1974,1974,"Single-family","Y",95.3,1,2,1,143.0,2007,4,1
376.6,"Timber",7,6,1987,1987,"Townhouse","Y",139.4,2,2,2,244.0,2007,10,1
906.9,"GrnHill",7,5,1998,1998,"Townhouse","Y",139.5,1,1,1,330.0,2007,9,1
1570.4,"Timber",5,6,1959,1959,"Single-family","Y",123.4,1,2,2,170.0,2007,7,1
1854.0,"Timber",6,8,1958,1995,"Single-family","Y",211.7,2,4,1,257.0,2007,7,1
777.3,"Timber",7,5,2006,2007,"Single-family","Y",156.9,2,3,0,231.7,2007,4,1
770.8,"Timber",8,5,2006,2007,"Single-family","Y",145.3,2,2,1,267.3,2007,9,1
839.5,"Timber",8,5,2006,2006,"Single-family","Y",137.9,2,2,1,265.9,2007,12,1
1021.0,"Timber",8,5,2007,2007,"Single-family","Y",145.9,2,3,1,239.0,2007,12,1
989.9,"Timber",8,5,2006,2007,"Single-family","Y",152.9,2,3,1,248.9,2007,11,1
959.7,"Timber",7,7,1985,1985,"Single-family","Y",115.2,2,3,0,174.0,2007,7,1
1278.0,"Timber",7,5,1990,1991,"Single-family","Y",159.5,2,3,1,187.5,2007,4,1
864.2,"Timber",6,5,1996,1997,"Single-family","Y",163.1,2,3,0,204.0,2007,7,1
624.1,"Timber",8,5,2001,2001,"Single-family","Y",121.9,2,2,0,180.5,2007,1,1
890.9,"Timber",7,5,2003,2003,"Single-family","Y",106.5,2,3,1,187.5,2007,5,1
1050.2,"Timber",8,5,2002,2002,"Single-family","Y",178.5,2,2,1,282.0,2007,4,1
722.4,"Timber",6,5,1996,1996,"Single-family","Y",138.5,2,3,1,178.0,2007,11,1
1350.3,"Timber",8,5,2002,2003,"Single-family","Y",151.3,2,3,1,270.0,2007,11,1
1096.1,"Timber",7,5,2003,2004,"Single-family","Y",230.9,3,5,1,279.9,2007,7,1
3263.6,"Timber",5,4,1963,1963,"Single-family","Y",146.0,1,3,2,186.7,2007,5,1
1421.8,"Timber",8,5,2006,2007,"Single-family","Y",165.0,2,3,1,283.5,2007,5,1
1173.5,"Timber",10,5,2006,2007,"Single-family","Y",169.4,2,3,1,392.0,2007,9,1
1176.5,"Timber",8,5,2005,2006,"Single-family","Y",230.6,2,4,1,281.2,2007,2,1
780.5,"Mitchel",5,5,2007,2007,"Single-family","Y",104.0,1,3,0,147.0,2007,12,0
4040.9,"Mitchel",3,5,1953,1953,"Single-family","Y",188.9,1,2,0,130.0,2007,6,1
623.3,"Mitchel",6,5,1996,1997,"Townhouse","Y",86.9,0,0,0,140.0,2007,6,1
2348.9,"Mitchel",4,5,1963,1963,"Single-family","Y",96.6,1,3,0,132.2,2007,1,1
2322.3,"Mitchel",5,4,1967,1967,"Two-family","Y",151.6,2,4,0,143.0,2007,6,1
3015.6,"Mitchel",4,4,1961,1975,"","Y",150.7,1,3,1,168.0,2007,3,1
392.4,"MeadowV",5,7,1976,1976,"Townhouse","Y",98.5,1,3,1,129.9,2007,6,1
392.4,"MeadowV",5,5,1976,1976,"Townhouse","Y",106.1,1,3,1,134.0,2007,8,1
139.7,"MeadowV",4,4,1972,1972,"","Y",101.4,1,3,0,85.5,2007,5,1
142.4,"MeadowV",4,5,1970,1970,"","Y",92.2,1,2,0,106.5,2007,7,1
138.9,"MeadowV",4,6,1970,1970,"Townhouse","Y",101.4,1,3,0,93.9,2007,5,0
185.9,"MeadowV",4,5,1970,1970,"","Y",101.4,1,3,0,75.0,2007,1,1
179.8,"MeadowV",4,6,1970,1970,"","Y",58.5,1,1,0,84.5,2007,12,0
175.6,"MeadowV",4,3,1976,1976,"","Y",101.4,1,3,0,75.2,2007,4,1
1052.8,"Mitchel",6,5,1976,1976,"Single-family","Y",98.7,1,3,2,146.8,2007,5,1
848.0,"Mitchel",5,5,1977,1977,"Single-family","Y",93.6,1,1,1,153.5,2007,7,1
1482.3,"Mitchel",6,6,1977,1977,"Single-family","Y",126.0,2,3,1,188.0,2007,9,1
3156.8,"Mitchel",5,6,1977,1994,"Single-family","Y",155.7,1,3,2,196.0,2007,5,1
769.7,"Mitchel",5,7,1977,1977,"Single-family","Y",133.0,1,3,1,157.0,2007,6,1
624.5,"Mitchel",5,7,1971,1971,"Single-family","Y",73.9,1,2,0,138.0,2007,9,0
672.9,"Mitchel",5,7,1970,1970,"Single-family","Y",71.3,1,2,0,129.5,2007,4,1
2572.9,"Mitchel",4,3,1961,1961,"Single-family","N",149.4,1,3,0,80.0,2007,11,1
705.9,"Mitchel",4,6,1982,2006,"Single-family","Y",78.5,1,2,0,129.5,2007,6,1
1021.8,"Mitchel",5,6,1976,2003,"Single-family","Y",109.4,1,3,0,135.0,2007,6,1
772.3,"Mitchel",5,7,1982,1982,"Single-family","Y",75.8,1,2,0,124.5,2007,6,1
1079.9,"Mitchel",5,7,1983,1983,"Single-family","Y",75.8,1,2,0,139.0,2007,5,1
995.1,"Mitchel",5,5,1991,1992,"Single-family","Y",90.5,1,3,0,93.5,2007,9,0
970.5,"Mitchel",5,6,1984,1984,"Single-family","Y",82.4,1,3,0,124.5,2007,12,1
1024.3,"NAmes",6,5,1954,1954,"Single-family","Y",120.1,2,2,0,149.9,2006,5,1
978.5,"NAmes",6,6,1956,1956,"Single-family","Y",95.1,1,2,2,157.5,2006,8,1
1092.9,"NAmes",5,5,1957,1957,"Single-family","Y",166.9,1,3,1,169.0,2006,6,1
3658.5,"NAmes",6,6,1957,1957,"Single-family","Y",129.1,1,1,2,252.0,2006,10,1
1089.4,"NAmes",7,6,1969,1969,"Single-family","Y",171.9,2,3,1,192.1,2006,3,1
765.3,"Gilbert",6,5,1997,1998,"Single-family","Y",141.7,2,3,1,183.5,2006,5,1
1208.2,"Gilbert",7,5,1997,1997,"Single-family","Y",207.7,2,4,1,222.0,2006,11,1
1211.4,"Gilbert",6,5,1995,1995,"Single-family","Y",155.2,2,3,1,170.0,2006,2,1
1210.5,"Gilbert",6,5,1995,1996,"Single-family","Y",139.2,2,3,1,187.5,2006,7,1
908.8,"Gilbert",6,5,1996,1996,"Single-family","Y",165.0,2,3,1,202.0,2006,5,1
1041.1,"Gilbert",6,5,1997,1997,"Single-family","Y",140.4,2,3,1,185.0,2006,6,1
1800.1,"Gilbert",7,5,2005,2006,"Single-family","Y",228.7,2,4,1,320.0,2006,3,1
1380.3,"Gilbert",7,5,2006,2006,"Single-family","Y",155.1,2,3,1,240.0,2006,8,1
1219.5,"Gilbert",8,5,2005,2005,"Single-family","Y",191.7,2,4,1,250.0,2006,1,1
971.9,"Gilbert",8,5,2005,2005,"Single-family","Y",167.3,2,3,1,239.9,2006,6,1
1277.4,"Gilbert",7,5,2005,2006,"Single-family","Y",205.5,2,3,1,309.0,2006,5,1
2160.4,"Gilbert",7,5,2006,2006,"Single-family","Y",187.7,2,3,1,274.7,2006,9,1
1217.7,"StoneBr",8,5,1994,1994,"Single-family","Y",249.6,2,4,0,270.0,2006,12,1
750.2,"Gilbert",6,6,1993,1994,"Single-family","Y",108.6,2,3,1,183.5,2006,7,1
713.9,"Gilbert",6,5,1993,1994,"Single-family","Y",139.4,2,3,1,165.6,2006,5,1
843.8,"Gilbert",7,5,1998,1998,"Single-family","Y",151.6,2,3,1,176.5,2006,6,1
343.8,"StoneBr",8,5,1987,1987,"Townhouse","Y",111.8,2,2,0,130.0,2006,8,1
492.9,"StoneBr",7,7,1987,1987,"Townhouse","Y",164.1,2,2,1,239.0,2006,6,1
609.7,"StoneBr",8,5,1985,1985,"Single-family","Y",161.8,2,2,1,275.0,2006,12,1
1488.4,"StoneBr",9,5,2005,2006,"Single-family","Y",259.9,3,3,1,457.3,2006,3,1
1677.9,"StoneBr",10,5,2006,2006,"Single-family","Y",314.9,3,5,1,545.2,2006,9,1
1141.9,"StoneBr",9,5,2006,2006,"Single-family","Y",229.7,2,4,1,356.4,2006,7,1
1491.5,"StoneBr",9,5,2005,2006,"Single-family","Y",266.4,3,4,1,556.6,2006,7,1
1155.4,"StoneBr",8,5,2006,2006,"Single-family","Y",239.3,2,4,1,361.9,2006,7,1
1491.1,"StoneBr",10,5,2006,2006,"Single-family","Y",250.6,2,4,1,535.0,2006,7,1
1479.1,"StoneBr",9,5,2005,2006,"Single-family","Y",259.6,3,4,1,401.2,2006,1,1
1271.0,"StoneBr",10,5,2006,2006,"Single-family","Y",273.6,3,3,1,438.8,2006,10,1
1371.3,"Gilbert",5,6,1948,1950,"Single-family","Y",215.5,2,2,1,169.0,2006,5,1
3218.8,"Gilbert",5,5,1955,1955,"","N",98.1,1,3,0,145.0,2006,1,1
756.8,"StoneBr",9,5,2005,2005,"Townhouse","Y",159.2,2,2,1,318.0,2006,8,1
1049.9,"StoneBr",8,5,2005,2006,"Single-family","Y",169.6,2,3,1,319.0,2006,8,1
1696.3,"StoneBr",9,5,2005,2005,"Single-family","Y",185.8,2,3,2,470.0,2006,9,1
1314.0,"NWAmes",7,7,1984,1998,"Single-family","Y",150.6,2,3,0,202.5,2006,5,1
1285.4,"NWAmes",7,5,1988,1988,"Single-family","Y",202.8,2,4,0,229.0,2006,2,1
1547.5,"NWAmes",7,7,1977,1994,"Single-family","Y",210.2,2,3,1,235.0,2006,3,1
1746.4,"NWAmes",6,5,1976,1976,"Single-family","Y",146.2,2,3,1,190.0,2006,7,1
972.0,"NWAmes",6,6,1980,1980,"Single-family","Y",102.4,1,2,1,169.0,2006,6,1
966.1,"NWAmes",7,5,1988,1988,"Single-family","Y",173.9,2,3,1,241.5,2006,6,1
978.2,"NWAmes",7,5,1978,1978,"Single-family","Y",172.5,2,4,1,188.9,2006,7,1
951.2,"NWAmes",6,6,1980,1980,"Single-family","Y",156.6,2,3,1,207.5,2006,5,1
1550.6,"NWAmes",7,5,1978,1978,"Single-family","Y",258.6,3,5,2,250.0,2006,7,1
1066.0,"NWAmes",6,6,1975,1975,"Single-family","Y",144.2,2,3,1,179.9,2006,2,1
922.2,"NWAmes",7,5,1976,1976,"Single-family","Y",100.6,1,2,1,172.0,2006,7,1
883.6,"Somerst",7,5,2005,2006,"Single-family","Y",215.3,2,3,1,294.3,2006,6,1
978.2,"NWAmes",6,6,1975,2000,"Single-family","Y",174.2,3,3,1,184.5,2006,6,1
941.9,"NWAmes",5,6,1975,1975,"Single-family","Y",99.8,1,3,0,153.5,2006,7,1
941.9,"NWAmes",7,5,1976,1976,"Single-family","Y",154.6,2,4,1,162.9,2006,3,1
941.9,"NWAmes",6,6,1974,1999,"Single-family","Y",121.6,1,3,1,181.0,2006,1,1
928.9,"NWAmes",6,6,1974,1974,"Single-family","Y",102.5,2,3,0,155.0,2006,6,1
1474.2,"NAmes",5,5,1969,1969,"Single-family","Y",101.8,1,3,0,138.8,2006,3,1
868.8,"NAmes",4,5,1970,1970,"Single-family","Y",80.3,1,3,0,116.0,2006,7,1
754.8,"NAmes",4,4,1971,1971,"Single-family","Y",79.7,1,3,0,88.0,2006,6,0
668.8,"NAmes",4,4,1971,1971,"Single-family","Y",81.2,1,3,0,97.5,2006,3,1
815.0,"NAmes",6,5,2002,2002,"Townhouse","Y",131.8,2,2,0,190.0,2006,9,1
256.4,"BrDale",6,5,1973,1973,"Townhouse","Y",101.4,1,3,0,105.5,2006,12,1
200.7,"BrDale",5,6,1973,1973,"Townhouse","Y",126.8,1,3,1,125.5,2006,6,1
181.4,"BrDale",6,5,1973,1973,"","Y",91.7,1,2,0,83.0,2006,6,1
175.6,"BrDale",6,7,1972,1972,"","Y",95.7,1,3,0,116.0,2006,7,1
156.1,"BrDale",6,5,1971,1971,"","Y",113.1,1,3,0,91.5,2006,4,0
156.1,"BrDale",6,7,1972,1972,"","Y",113.1,1,3,0,118.0,2006,5,1
156.1,"BrDale",6,5,1972,1972,"","Y",88.1,1,2,0,89.0,2006,7,1
156.1,"BrDale",6,5,1972,1972,"","Y",101.4,1,3,0,108.0,2006,10,1
156.1,"BrDale",6,5,1972,1972,"","Y",91.7,1,2,1,94.5,2006,6,1
375.6,"NPkVill",6,5,1975,1975,"Townhouse","Y",99.3,2,2,1,146.3,2006,7,1
698.0,"NAmes",5,7,1967,1975,"Single-family","Y",128.8,1,3,1,145.0,2006,9,1
728.1,"NAmes",5,5,1967,1967,"Single-family","Y",83.6,1,3,1,123.0,2006,12,1
211.8,"NPkVill",7,7,1976,1976,"","Y",98.0,2,2,0,137.5,2006,4,1
202.4,"NPkVill",6,5,1976,1976,"","Y",135.3,2,3,1,144.0,2006,7,1
1554.8,"NridgHt",9,5,2004,2005,"Single-family","Y",183.9,2,3,1,315.0,2006,9,1
1522.3,"NridgHt",9,5,2006,2006,"Single-family","Y",240.5,2,4,1,412.1,2006,8,1
1510.4,"NridgHt",9,5,2006,2006,"Single-family","Y",241.2,3,4,0,342.6,2006,9,1
1501.4,"NridgHt",8,5,2004,2004,"Single-family","Y",150.3,2,2,1,252.0,2006,7,1
1290.4,"NridgHt",10,5,2006,2006,"Single-family","Y",192.8,2,2,1,465.0,2006,9,1
1135.9,"NridgHt",7,5,2006,2006,"Single-family","Y",161.6,2,4,0,293.0,2006,9,1
1373.0,"NridgHt",9,5,2005,2005,"Single-family","Y",173.5,2,2,1,415.0,2006,6,1
1489.4,"NridgHt",9,5,2004,2005,"Single-family","Y",171.9,2,3,1,326.0,2006,3,1
1320.5,"NridgHt",8,5,2005,2006,"Single-family","Y",220.7,3,4,1,325.3,2006,11,1
1246.5,"NridgHt",8,5,2004,2005,"Single-family","Y",227.8,3,4,1,309.0,2006,9,1
1298.2,"NridgHt",9,5,2005,2006,"Single-family","Y",204.9,2,4,1,300.0,2006,8,1
951.2,"NridgHt",8,5,2005,2005,"Single-family","Y",194.9,2,3,1,275.5,2006,3,1
923.6,"NridgHt",9,5,2005,2006,"Single-family","Y",194.2,2,3,1,338.5,2006,5,1
1107.7,"NridgHt",9,5,2005,2006,"Single-family","Y",215.9,3,4,2,345.0,2006,7,1
1195.3,"NridgHt",8,5,2005,2006,"Single-family","Y",209.3,2,3,1,344.1,2006,7,1
991.4,"NridgHt",8,5,2006,2006,"Single-family","Y",221.9,2,4,1,298.2,2006,11,1
1081.6,"NridgHt",8,5,2005,2006,"Single-family","Y",219.0,2,4,1,329.9,2006,8,1
1149.8,"NridgHt",9,5,2003,2004,"Single-family","Y",180.6,2,3,3,360.0,2006,11,1
1027.9,"NridgHt",8,5,2006,2006,"Single-family","Y",183.0,2,3,1,281.0,2006,10,1
1278.0,"NridgHt",9,5,2005,2006,"Single-family","Y",166.5,2,2,1,372.4,2006,3,1
1377.4,"NridgHt",9,5,2004,2005,"Single-family","Y",165.4,2,2,1,378.0,2006,8,1
1100.4,"NridgHt",9,5,2003,2004,"Single-family","Y",166.5,2,2,1,374.0,2006,8,1
1897.9,"NridgHt",9,5,2005,2006,"Single-family","Y",253.4,2,4,2,437.2,2006,4,1
1015.1,"NridgHt",8,5,2005,2005,"Single-family","Y",176.9,2,3,1,275.0,2006,6,1
1227.6,"NridgHt",8,5,2004,2004,"Single-family","Y",177.8,2,3,1,279.0,2006,2,1
655.1,"NridgHt",7,5,2005,2005,"Townhouse","Y",126.7,2,2,1,185.8,2006,6,1
549.1,"NridgHt",9,5,2005,2005,"Townhouse","Y",145.4,2,2,1,282.5,2006,3,1
646.1,"NridgHt",7,5,2005,2006,"Townhouse","Y",127.1,2,2,1,202.5,2006,9,1
630.9,"NridgHt",7,5,2005,2006,"Townhouse","Y",127.1,2,2,1,202.7,2006,3,1
719.0,"NridgHt",9,5,2006,2006,"Townhouse","Y",156.6,2,1,1,332.2,2006,6,1
592.0,"NridgHt",9,5,2006,2006,"Townhouse","Y",154.8,2,2,1,310.1,2006,6,1
291.3,"NridgHt",7,5,2003,2003,"Townhouse","Y",130.5,2,2,1,171.8,2006,3,1
951.0,"Gilbert",6,5,2005,2006,"Single-family","Y",122.2,2,3,1,170.0,2006,10,1
951.0,"Gilbert",6,5,2005,2006,"Single-family","Y",135.3,2,3,1,170.4,2006,2,1
951.0,"Gilbert",7,5,2006,2006,"Single-family","Y",138.6,2,3,0,170.0,2006,9,1
1588.9,"Gilbert",7,5,2006,2006,"Single-family","Y",139.0,2,3,1,179.7,2006,9,1
1305.5,"Gilbert",7,5,2006,2006,"Single-family","Y",173.1,2,4,1,219.2,2006,11,1
1083.1,"Gilbert",6,5,2006,2006,"Single-family","Y",123.2,2,3,0,174.2,2006,7,1
1447.1,"Gilbert",6,5,2006,2006,"Single-family","Y",135.3,2,3,0,172.8,2006,5,1
1080.4,"Gilbert",8,5,2004,2005,"Single-family","Y",220.4,2,4,1,258.0,2006,6,1
842.8,"Gilbert",7,5,2006,2006,"Single-family","Y",138.6,2,3,0,185.1,2006,10,1
286.8,"Blmngtn",7,5,2006,2006,"Townhouse","Y",126.7,2,2,1,210.2,2006,11,1
296.9,"Blmngtn",7,5,2003,2004,"Townhouse","Y",144.6,2,2,1,234.0,2006,10,1
296.9,"Blmngtn",8,5,2003,2003,"Townhouse","Y",135.3,2,2,1,215.0,2006,5,1
272.9,"Blmngtn",7,5,2002,2002,"Townhouse","Y",140.4,2,2,1,247.0,2006,5,1
285.4,"Blmngtn",7,5,2004,2004,"Townhouse","Y",131.4,2,2,1,178.7,2006,5,1
285.4,"Blmngtn",7,5,2004,2004,"Townhouse","Y",143.8,2,2,1,225.0,2006,9,1
279.6,"Blmngtn",7,5,2005,2006,"Townhouse","Y",115.9,2,2,0,167.2,2006,3,1
279.6,"Blmngtn",7,5,2005,2006,"Townhouse","Y",106.1,2,2,0,156.8,2006,6,1
279.9,"Blmngtn",7,5,2005,2005,"Townhouse","Y",139.9,2,2,1,213.5,2006,4,1
369.9,"Blmngtn",8,5,2006,2006,"Townhouse","Y",145.6,2,1,1,264.6,2006,10,1
375.8,"Blmngtn",7,5,2006,2006,"Townhouse","Y",139.3,2,2,1,246.6,2006,10,1
2037.2,"Gilbert",5,5,2005,2005,"Single-family","Y",170.7,2,4,1,192.1,2006,7,1
730.2,"Gilbert",6,5,2002,2003,"Single-family","Y",140.2,2,3,1,183.2,2006,6,1
841.2,"Gilbert",8,5,2004,2004,"Single-family","Y",131.4,2,3,1,178.0,2006,10,1
851.9,"Gilbert",7,5,2004,2005,"Single-family","Y",148.4,2,3,1,201.5,2006,7,1
1039.9,"Gilbert",8,5,2000,2000,"Single-family","Y",179.8,2,3,1,230.5,2006,11,1
731.5,"Gilbert",7,5,2003,2003,"Single-family","Y",140.2,2,3,1,180.0,2006,7,1
754.4,"Gilbert",6,5,2000,2000,"Single-family","Y",154.6,2,3,1,172.4,2006,1,1
804.3,"Gilbert",6,5,2000,2000,"Single-family","Y",175.5,2,3,1,215.0,2006,4,1
1041.7,"Gilbert",7,5,1998,1999,"Single-family","Y",175.2,2,4,1,199.9,2006,7,1
1008.1,"Gilbert",6,5,2000,2000,"Single-family","Y",155.2,2,3,1,173.0,2006,2,1
1124.4,"Gilbert",7,5,2006,2006,"Single-family","Y",215.7,3,4,0,287.6,2006,8,1
811.7,"Gilbert",7,5,1999,1999,"Single-family","Y",212.8,2,4,1,230.0,2006,2,1
878.0,"NoRidge",8,5,1997,1998,"Single-family","Y",222.2,2,3,1,348.0,2006,6,1
897.4,"NoRidge",8,5,1998,1998,"Single-family","Y",183.6,2,3,1,286.0,2006,2,1
886.7,"NoRidge",8,5,2000,2000,"Single-family","Y",207.5,2,3,1,300.0,2006,6,1
3321.9,"NoRidge",10,5,1995,1996,"Single-family","Y",336.9,3,4,1,625.0,2006,7,1
857.7,"NoRidge",9,5,2000,2000,"Single-family","Y",265.2,2,4,1,405.0,2006,3,1
1115.7,"NoRidge",8,5,1998,1998,"Single-family","Y",178.7,2,3,1,280.0,2006,6,1
1123.1,"NoRidge",8,5,1998,1998,"Single-family","Y",210.2,2,4,1,258.0,2006,7,1
930.7,"NoRidge",8,5,1995,1995,"Single-family","Y",253.2,2,4,1,350.0,2006,6,1
1601.7,"NoRidge",9,5,1993,1994,"Single-family","Y",325.1,3,4,1,584.5,2006,5,1
950.9,"NoRidge",8,5,1994,1995,"Single-family","Y",231.7,2,4,1,321.0,2006,6,1
940.1,"NoRidge",8,5,1994,1994,"Single-family","Y",234.7,2,4,1,290.0,2006,12,1
1169.1,"NoRidge",8,5,1993,1993,"Single-family","Y",260.0,2,3,1,315.0,2006,10,1
1156.3,"Somerst",8,5,2005,2006,"Single-family","Y",182.4,2,3,1,252.0,2006,1,1
1413.7,"Somerst",8,5,2006,2006,"Single-family","Y",155.1,2,2,1,336.8,2006,9,1
1941.1,"Somerst",8,5,2005,2006,"Single-family","Y",194.8,1,1,1,423.0,2006,1,1
945.8,"Somerst",8,5,2006,2006,"Single-family","Y",154.2,2,3,1,290.0,2006,5,1
807.1,"Somerst",7,5,2005,2005,"Single-family","Y",150.1,2,3,0,232.0,2006,4,1
1015.9,"Somerst",8,5,2006,2006,"Single-family","Y",139.7,2,3,0,199.0,2006,9,1
802.6,"Somerst",8,5,2006,2006,"Single-family","Y",118.7,2,2,0,198.6,2006,10,1
1222.7,"Somerst",9,5,2006,2006,"Single-family","Y",245.2,3,3,1,405.7,2006,11,1
1041.9,"Somerst",8,5,2006,2006,"Single-family","Y",138.3,2,3,1,232.6,2006,6,1
996.6,"Somerst",8,5,2006,2006,"Single-family","Y",180.1,2,3,1,266.0,2006,8,1
754.8,"Somerst",7,5,2005,2006,"Single-family","Y",144.3,2,3,0,186.5,2006,3,1
754.8,"Somerst",6,5,2005,2005,"Single-family","Y",159.4,2,3,0,200.8,2006,2,1
754.8,"Somerst",7,5,2006,2006,"Single-family","Y",146.4,2,3,0,197.0,2006,8,1
668.8,"Somerst",6,5,2006,2006,"Single-family","Y",117.2,2,2,0,185.0,2006,5,1
696.7,"Somerst",7,5,2005,2005,"Single-family","Y",117.6,2,3,1,176.0,2006,4,1
668.8,"Somerst",7,5,2006,2006,"Single-family","Y",120.9,2,2,1,187.8,2006,8,1
718.3,"SawyerW",6,5,2005,2005,"Single-family","Y",106.1,1,3,0,139.5,2006,1,0
1024.1,"SawyerW",7,5,2005,2006,"Single-family","Y",130.1,2,3,0,186.8,2006,10,1
1214.3,"SawyerW",6,5,2005,2006,"Single-family","Y",105.1,1,3,0,132.0,2006,3,0
1214.3,"SawyerW",6,5,2005,2005,"Single-family","Y",106.0,1,3,0,142.5,2006,3,1
1214.3,"SawyerW",6,5,2004,2004,"Single-family","Y",107.6,1,3,0,158.0,2006,5,1
724.6,"SawyerW",7,5,2005,2005,"Single-family","Y",156.6,2,3,0,184.0,2006,4,1
709.0,"SawyerW",7,5,2005,2005,"Single-family","Y",147.2,2,3,0,184.9,2006,3,1
771.4,"SawyerW",6,5,1997,1998,"Single-family","Y",170.6,2,3,0,187.0,2006,7,1
664.5,"SawyerW",6,5,1992,1992,"Single-family","Y",148.9,2,3,0,175.9,2006,7,1
870.4,"SawyerW",6,5,1992,1993,"Single-family","Y",160.8,2,3,0,248.5,2006,10,1
666.5,"SawyerW",6,5,1990,1991,"Townhouse","Y",129.9,2,2,0,172.0,2006,7,1
666.5,"SawyerW",6,5,1991,1991,"Townhouse","Y",113.1,2,2,0,151.0,2006,6,1
837.8,"SawyerW",6,5,1994,1994,"Single-family","Y",122.6,2,3,0,150.0,2006,7,1
826.8,"SawyerW",4,4,1966,1966,"Single-family","Y",98.1,1,2,0,107.0,2006,11,1
724.6,"SawyerW",5,5,1965,1965,"Single-family","Y",89.6,1,3,0,119.9,2006,7,1
845.3,"Sawyer",5,4,1962,1962,"Single-family","Y",91.8,1,3,0,129.5,2006,7,1
845.3,"Sawyer",5,5,1963,1963,"Two-family","Y",160.5,2,6,0,125.0,2006,11,1
829.3,"Sawyer",6,6,1977,1977,"Two-family","Y",153.6,2,4,0,119.5,2006,8,1
858.3,"Sawyer",5,6,1962,2002,"Single-family","Y",112.5,1,2,1,144.0,2006,3,1
786.9,"Sawyer",6,7,1977,1995,"Single-family","Y",112.6,1,3,1,151.0,2006,7,1
864.7,"Sawyer",5,5,1965,1965,"Single-family","Y",91.4,1,3,0,126.0,2006,7,1
785.0,"Sawyer",5,6,1968,1968,"Single-family","Y",84.4,1,3,0,116.0,2006,11,1
802.4,"Sawyer",5,6,1963,1963,"Single-family","Y",85.9,1,2,0,133.5,2006,10,1
1212.5,"Sawyer",5,6,1965,1965,"Single-family","Y",95.1,1,3,0,120.9,2006,1,1
1256.5,"Sawyer",5,6,1965,1965,"Single-family","Y",86.9,1,3,0,137.0,2006,11,1
745.0,"Sawyer",5,6,1964,1964,"Single-family","N",84.7,1,3,0,124.0,2006,4,0
649.6,"Sawyer",5,7,1961,1994,"Single-family","Y",114.8,1,3,1,135.0,2006,6,1
816.4,"Sawyer",5,6,1967,1967,"Single-family","Y",87.4,1,3,1,129.2,2006,6,1
1331.2,"Veenker",7,4,1974,1974,"Single-family","Y",245.8,2,3,4,260.0,2006,1,1
1491.8,"NoRidge",8,5,1991,1992,"Single-family","Y",224.5,2,4,1,260.0,2006,4,1
1024.2,"NoRidge",8,5,1992,1993,"Single-family","Y",262.5,2,3,3,334.0,2006,10,1
1350.8,"NoRidge",8,7,1993,1993,"Single-family","Y",234.1,2,5,1,310.0,2006,11,1
1239.8,"NoRidge",7,5,1992,2000,"Single-family","Y",213.2,2,4,1,268.0,2006,7,1
1157.6,"NoRidge",8,5,1994,1995,"Single-family","Y",150.9,2,2,1,262.0,2006,7,1
337.0,"Somerst",7,5,2004,2004,"Townhouse","Y",106.2,1,1,1,176.4,2006,5,1
308.0,"Somerst",8,5,2005,2005,"Townhouse","Y",115.8,1,1,1,197.0,2006,4,1
295.4,"Somerst",7,5,2005,2005,"Townhouse","Y",111.5,2,2,0,151.0,2006,6,1
236.3,"Somerst",7,5,2005,2005,"","Y",113.6,2,2,0,147.4,2006,7,1
236.3,"Somerst",7,5,2005,2005,"","Y",113.6,2,2,0,149.9,2006,7,1
295.4,"Somerst",7,5,2005,2005,"Townhouse","Y",111.5,2,2,0,144.2,2006,4,1
278.5,"Somerst",6,5,2000,2000,"Townhouse","Y",141.6,2,2,0,166.0,2006,6,1
347.0,"Somerst",7,5,1999,1999,"Townhouse","Y",134.9,2,3,0,183.9,2006,3,1
246.3,"Somerst",7,5,2000,2000,"","Y",128.4,2,3,0,165.0,2006,4,1
413.1,"Somerst",7,5,2003,2003,"Townhouse","Y",100.3,2,2,0,139.0,2006,7,1
772.3,"Somerst",7,5,1997,1998,"Single-family","Y",157.4,2,3,1,200.0,2006,11,1
